row_type,scenario,nav_basis,stress_scenario,security_id,metric,value,limit,status,stress_pnl_CNY,post_stress_weight,executable_status,source_ids
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-01,SYN201.SH,security_stress_pnl,,,披露,-16531.2,0.07869989137840323,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-01,SYN202.SZ,security_stress_pnl,,,披露,-2947.5,0.0995938907284444,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-01,SYN203.SH,security_stress_pnl,,,披露,-9728.0,0.11690950125728634,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-01,SYN204.SZ,security_stress_pnl,,,披露,-33750.0,0.10580920160808999,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-01,SYNETF.SH,security_stress_pnl,,,披露,-18540.0,0.19590116477484,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,流动性优先_D持续无买盘,statement,STRESS-02,TOTAL,stress_loss_rate,0.08988424352747929,0.09,合规/上行情景,-93336.5,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-02,SYN201.SH,security_stress_pnl,,,披露,-9184.0,0.08746006739117816,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-02,SYN202.SZ,security_stress_pnl,,,披露,-4912.5,0.09876238918075024,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-02,SYN203.SH,security_stress_pnl,,,披露,-24320.0,0.10293403208253256,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-02,SYN204.SZ,security_stress_pnl,,,披露,-40500.0,0.09999245509662137,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-02,SYNETF.SH,security_stress_pnl,,,披露,-14420.000000000002,0.2027148629355632,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,流动性优先_D持续无买盘,statement,STRESS-03,TOTAL,stress_gain_rate,0.053664658284418264,,合规/上行情景,55725.8,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-03,SYN201.SH,security_stress_pnl,,,披露,11020.8,0.09401118799072439,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-03,SYN202.SZ,security_stress_pnl,,,披露,1965.0,0.09159301895853857,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-03,SYN203.SH,security_stress_pnl,,,披露,6080.0,0.11669507220102983,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-03,SYN204.SZ,security_stress_pnl,,,披露,24300.0,0.14559465070194277,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,流动性优先_D持续无买盘,statement,STRESS-03,SYNETF.SH,security_stress_pnl,,,披露,12360.0,0.19957343331623492,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
summary,流动性优先_D持续无买盘,reconstructed,,,NAV_CNY,1043393.6247167999,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,reconstructed,,,risk_asset_weight,0.6255453210931344,0.75,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,reconstructed,,,max_single_weight,0.19743268036155862,0.27,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,reconstructed,,,top2_weight,0.32681817477325964,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,reconstructed,,,highvol_weight_A_plus_D,0.21740596705444637,0.3,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,reconstructed,,,electronic_weight_A_plus_D,0.21740596705444637,0.32,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,reconstructed,,,deadline_withdrawable_cash_weight,0.3708606373954295,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,reconstructed,,,portfolio_annualized_volatility,0.17331740195763298,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,reconstructed,,,max_risk_contribution_share,0.4135589839260903,0.55,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN201.SH,single_weight,0.08802047264274536,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN201.SH,marginal_risk_contribution,0.4215092693016015,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN201.SH,component_risk_contribution_to_vol,0.0371014451072252,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN201.SH,risk_contribution_share,0.21406647392680486,0.55,合规,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN202.SZ,single_weight,0.09416388759962686,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN202.SZ,marginal_risk_contribution,0.06427066314594221,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN202.SZ,component_risk_contribution_to_vol,0.006051975500427983,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN202.SZ,risk_contribution_share,0.034918452688942184,0.55,合规,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN203.SH,single_weight,0.11654278607750256,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN203.SH,marginal_risk_contribution,0.1881928420107721,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN203.SH,component_risk_contribution_to_vol,0.02193251812777865,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN203.SH,risk_contribution_share,0.1265453894418519,0.55,合规,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN204.SZ,single_weight,0.12938549441170102,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN204.SZ,marginal_risk_contribution,0.5539799416945022,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN204.SZ,component_risk_contribution_to_vol,0.07167696865030847,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYN204.SZ,risk_contribution_share,0.4135589839260903,0.55,合规,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYNETF.SH,single_weight,0.19743268036155862,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYNETF.SH,marginal_risk_contribution,0.18514915820901784,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYNETF.SH,component_risk_contribution_to_vol,0.036554494571892665,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,reconstructed,,SYNETF.SH,risk_contribution_share,0.21091070001631065,0.55,合规,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
stress_total,流动性优先_D持续无买盘,reconstructed,STRESS-01,TOTAL,stress_loss_rate,0.0781073394253487,0.09,合规/上行情景,-81496.7,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-01,SYN201.SH,security_stress_pnl,,,披露,-16531.2,0.07829196462206414,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-01,SYN202.SZ,security_stress_pnl,,,披露,-2947.5,0.09907766367800666,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-01,SYN203.SH,security_stress_pnl,,,披露,-9728.0,0.11630352184870241,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-01,SYN204.SZ,security_stress_pnl,,,披露,-33750.0,0.10526075860967105,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-01,SYNETF.SH,security_stress_pnl,,,披露,-18540.0,0.19488574626142155,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,流动性优先_D持续无买盘,reconstructed,STRESS-02,TOTAL,stress_loss_rate,0.0894547348085758,0.09,合规/上行情景,-93336.5,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-02,SYN201.SH,security_stress_pnl,,,披露,-9184.0,0.08700108430283991,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-02,SYN202.SZ,security_stress_pnl,,,披露,-4912.5,0.09824409245688541,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-02,SYN203.SH,security_stress_pnl,,,披露,-24320.0,0.10239384292707446,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-02,SYN204.SZ,security_stress_pnl,,,披露,-40500.0,0.0994677030901371,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-02,SYNETF.SH,security_stress_pnl,,,披露,-14420.000000000002,0.2016510323598779,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,流动性优先_D持续无买盘,reconstructed,STRESS-03,TOTAL,stress_gain_rate,0.053408223588796815,,合规/上行情景,55725.8,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-03,SYN201.SH,security_stress_pnl,,,披露,11020.8,0.09358473491313576,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-03,SYN202.SZ,security_stress_pnl,,,披露,1965.0,0.09117753516713753,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-03,SYN203.SH,security_stress_pnl,,,披露,6080.0,0.11616572060210667,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-03,SYN204.SZ,security_stress_pnl,,,披露,24300.0,0.1449342049805419,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,流动性优先_D持续无买盘,reconstructed,STRESS-03,SYNETF.SH,security_stress_pnl,,,披露,12360.0,0.1986681293129387,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
summary,风险预算优先,statement,,,NAV_CNY,1038008.917795,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,statement,,,risk_asset_weight,0.582894799483306,0.75,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,statement,,,max_single_weight,0.1984568691737229,0.27,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,statement,,,top2_weight,0.3710950776976605,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,statement,,,highvol_weight_A_plus_D,0.17263820852393758,0.3,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,statement,,,electronic_weight_A_plus_D,0.17263820852393758,0.32,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,statement,,,deadline_withdrawable_cash_weight,0.4182957683228215,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,statement,,,portfolio_annualized_volatility,0.1437362864670377,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,风险预算优先,statement,,,max_risk_contribution_share,0.5233831239880204,0.55,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
risk_by_security,风险预算优先,statement,,SYN201.SH,single_weight,0.17263820852393758,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN201.SH,marginal_risk_contribution,0.43576185877255635,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN201.SH,component_risk_contribution_to_vol,0.07522914664155522,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN201.SH,risk_contribution_share,0.5233831239880204,0.55,合规,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN202.SZ,single_weight,0.09465236600154502,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN202.SZ,marginal_risk_contribution,0.0748882862744491,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN202.SZ,component_risk_contribution_to_vol,0.0070883534816776365,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN202.SZ,risk_contribution_share,0.04931498966548834,0.55,合规,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN203.SH,single_weight,0.1171473557841005,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN203.SH,marginal_risk_contribution,0.20460076843626937,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN203.SH,component_risk_contribution_to_vol,0.023968439013704008,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN203.SH,risk_contribution_share,0.1667528750243632,0.55,合规,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN204.SZ,single_weight,0.0,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN204.SZ,marginal_risk_contribution,0.45955553420582834,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN204.SZ,component_risk_contribution_to_vol,0.0,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYN204.SZ,risk_contribution_share,0.0,0.55,合规,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYNETF.SH,single_weight,0.1984568691737229,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYNETF.SH,marginal_risk_contribution,0.1887077403066254,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYNETF.SH,component_risk_contribution_to_vol,0.03745034733010084,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,风险预算优先,statement,,SYNETF.SH,risk_contribution_share,0.260549011322128,0.55,合规,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
stress_total,风险预算优先,statement,STRESS-01,TOTAL,stress_loss_rate,0.06114735520271822,0.09,合规/上行情景,-63471.5,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,风险预算优先,statement,STRESS-01,SYN201.SH,security_stress_pnl,,,披露,-32256.0,0.15078333301196095,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,风险预算优先,statement,STRESS-01,SYN202.SZ,security_stress_pnl,,,披露,-2947.5,0.09779255086544812,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,风险预算优先,statement,STRESS-01,SYN203.SH,security_stress_pnl,,,披露,-9728.0,0.11479497652652776,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,风险预算优先,statement,STRESS-01,SYN204.SZ,security_stress_pnl,,,披露,-0.0,0.0,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,风险预算优先,statement,STRESS-01,SYNETF.SH,security_stress_pnl,,,披露,-18540.0,0.19235792959509881,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,风险预算优先,statement,STRESS-02,TOTAL,stress_loss_rate,0.05931789115145171,0.09,合规/上行情景,-61572.5,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,风险预算优先,statement,STRESS-02,SYN201.SH,security_stress_pnl,,,披露,-17920.0,0.16517204506178124,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,风险预算优先,statement,STRESS-02,SYN202.SZ,security_stress_pnl,,,披露,-4912.5,0.09558994144316721,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,风险预算优先,statement,STRESS-02,SYN203.SH,security_stress_pnl,,,披露,-24320.0,0.09962758273567758,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,风险预算优先,statement,STRESS-02,SYN204.SZ,security_stress_pnl,,,披露,-0.0,0.0,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,风险预算优先,statement,STRESS-02,SYNETF.SH,security_stress_pnl,,,披露,-14420.000000000002,0.19620325144429596,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,风险预算优先,statement,STRESS-03,TOTAL,stress_gain_rate,0.04037441228253181,,合规/上行情景,41909.0,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,风险预算优先,statement,STRESS-03,SYN201.SH,security_stress_pnl,,,披露,21504.0,0.18585116210480312,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,风险预算优先,statement,STRESS-03,SYN202.SZ,security_stress_pnl,,,披露,1965.0,0.09279871955881717,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,风险预算优先,statement,STRESS-03,SYN203.SH,security_stress_pnl,,,披露,6080.0,0.11823120803542161,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,风险预算优先,statement,STRESS-03,SYN204.SZ,security_stress_pnl,,,披露,0.0,0.0,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
